DPL,NRM,N,VAR,AGG,rţs
DPL,NRM,N,VAR,SEG,rqţ
DPL,NRM,N,VAR,CPN,řqţ
DPL,NRM,N,VAR,COH,ňkç
DPL,NRM,N,VAR,CST,řpf
DPL,NRM,N,VAR,MLT,gzd
DPL,NRM,N,COA,UNI,db
DPL,NRM,N,COA,DUP,ttç
DPL,NRM,N,COA,DUP,tçç
DPL,NRM,N,COA,DCT,ldhž
DPL,NRM,N,COA,AGG,rţš
DPL,NRM,N,COA,SEG,rkç
DPL,NRM,N,COA,CPN,řkç
DPL,NRM,N,COA,COH,mpç
DPL,NRM,N,COA,CST,řpç
DPL,NRM,N,COA,MLT,gžd
DPL,NRM,A,CSL,UNI,bż
DPL,NRM,A,CSL,DUP,rpss
DPL,NRM,A,CSL,DCT,lzb
DPL,NRM,A,CSL,AGG,rzb
DPL,NRM,A,CSL,SEG,nzb
DPL,NRM,A,CSL,CPN,řzb
DPL,NRM,A,CSL,COH,mzb
DPL,NRM,A,CSL,CST,řpss
DPL,NRM,A,CSL,MLT,gzb
DPL,NRM,A,ASO,UNI,gż
DPL,NRM,A,ASO,DUP,rkss
DPL,NRM,A,ASO,DCT,lžb
DPL,NRM,A,ASO,AGG,ržb
DPL,NRM,A,ASO,SEG,nžb
DPL,NRM,A,ASO,CPN,řžb
DPL,NRM,A,ASO,COH,mžb
DPL,NRM,A,ASO,CST,řkss
DPL,NRM,A,ASO,MLT,gžb
DPL,NRM,A,VAR,UNI,bj
DPL,NRM,A,VAR,DUP,rpšš
DPL,NRM,A,VAR,DCT,lzg
DPL,NRM,A,VAR,AGG,rzg
DPL,NRM,A,VAR,SEG,nzg
DPL,NRM,A,VAR,CPN,řzg
DPL,NRM,A,VAR,COH,mzg
DPL,NRM,A,VAR,CST,řpšš
DPL,NRM,A,VAR,MLT,bzg
DPL,NRM,A,COA,UNI,gj
DPL,NRM,A,COA,DUP,rkšš
DPL,NRM,A,COA,DCT,lžg
DPL,NRM,A,COA,AGG,ržg
DPL,NRM,A,COA,SEG,nžg
DPL,NRM,A,COA,CPN,řžg
DPL,NRM,A,COA,COH,mžg
DPL,NRM,A,COA,CST,řkšš
DPL,NRM,A,COA,MLT,bžg
GRA,NRM,M,CSL,UNI,kc’
GRA,NRM,M,CSL,DUP,ck’
GRA,NRM,M,CSL,DCT,lsk’
GRA,NRM,M,CSL,AGG,rsk’
GRA,NRM,M,CSL,SEG,nsk’
GRA,NRM,M,CSL,CPN,řsk’
GRA,NRM,M,CSL,COH,msk’
GRA,NRM,M,CSL,CST,ňsk’
GRA,NRM,M,CSL,MLT,ssk’
GRA,NRM,M,ASO,UNI,żb
GRA,NRM,M,ASO,DUP,ct’
GRA,NRM,M,ASO,DCT,lst’
GRA,NRM,M,ASO,AGG,rst’
GRA,NRM,M,ASO,SEG,nst’
GRA,NRM,M,ASO,CPN,řst’
GRA,NRM,M,ASO,COH,mst’
GRA,NRM,M,ASO,CST,ňst’
GRA,NRM,M,ASO,MLT,sst’
GRA,NRM,M,VAR,UNI,pc’
GRA,NRM,M,VAR,DUP,cp’
GRA,NRM,M,VAR,DCT,lsp’
GRA,NRM,M,VAR,AGG,rsp’
GRA,NRM,M,VAR,SEG,nsp’
GRA,NRM,M,VAR,CPN,řsp’
GRA,NRM,M,VAR,COH,msp’
GRA,NRM,M,VAR,CST,ňsp’
GRA,NRM,M,VAR,MLT,ssp’
GRA,NRM,M,COA,UNI,qc’
GRA,NRM,M,COA,DUP,cq’
GRA,NRM,M,COA,DCT,lsq’
GRA,NRM,M,COA,AGG,rsq’
GRA,NRM,M,COA,SEG,nsq’
GRA,NRM,M,COA,CPN,řsq’
GRA,NRM,M,COA,COH,msq’
GRA,NRM,M,COA,CST,ňsq’
GRA,NRM,M,COA,MLT,ssq’
GRA,NRM,U,CSL,UNI,kč’
GRA,NRM,U,CSL,DUP,čk’
GRA,NRM,U,CSL,DCT,lšk’
GRA,NRM,U,CSL,AGG,ršk’
GRA,NRM,U,CSL,SEG,nšk’
GRA,NRM,U,CSL,CPN,řšk’
GRA,NRM,U,CSL,COH,mšk’
GRA,NRM,U,CSL,CST,ňšk’
GRA,NRM,U,CSL,MLT,ššk’
GRA,NRM,U,ASO,UNI,jb
GRA,NRM,U,ASO,DUP,čt’
GRA,NRM,U,ASO,DCT,lšt’
GRA,NRM,U,ASO,AGG,ršt’
GRA,NRM,U,ASO,SEG,nšt’
GRA,NRM,U,ASO,CPN,řšt’
GRA,NRM,U,ASO,COH,mšt’
GRA,NRM,U,ASO,CST,ňšt’
GRA,NRM,U,ASO,MLT,ššt’
